path,collection,route,title,description,subtitle,category,pubDate,draft,ai_generated,reviewed,tier,words,last_commit,dirty,parse_error
patterns/nintendo-nes/assembly/framework/reset-sequence.mdx,patterns,,Reset Sequence,"Standard NES initialisation: disable interrupts, wait for PPU, clear RAM. Required boilerplate for every NES program.",,framework,,,,,,275,2026-07-01,,
patterns/nintendo-nes/assembly/input/controller-reading.mdx,patterns,,Controller Reading,"Read the NES controller by strobing and shifting 8 button bits into a variable. Simple, reliable, standard approach.",,input,,,,,,262,2026-07-01,,
patterns/nintendo-nes/assembly/physics/sprite-movement-bounds.mdx,patterns,,Sprite Movement with Bounds,Move sprites with D-pad input and screen boundary clamping. Essential for player-controlled objects.,,physics,,,,,,302,2026-07-01,,
patterns/nintendo-nes/assembly/rendering/column-feeding.mdx,patterns,,Feeding New Columns,"As the NES scrolls sideways, write a fresh column of tiles into the offscreen nametable each time the view crosses a tile boundary — so a level far wider than two screens rolls past seamlessly.",,rendering,,,,,,490,2026-07-01,,
patterns/nintendo-nes/assembly/rendering/multi-sprite-oam.mdx,patterns,,Multi-Sprite OAM Update,"Manage multiple sprites in the OAM buffer. Update positions, hide unused sprites, and DMA transfer efficiently.",,rendering,,,,,,292,2026-07-01,,
patterns/nintendo-nes/assembly/rendering/nametable-scrolling.mdx,patterns,,Nametables and Scrolling,Position the NES's 256×240 viewport inside the larger tile map by setting the nametable-select bits and the fine scroll every vblank — the foundation of every scrolling NES game.,,rendering,,,,,,473,2026-07-01,,
patterns/nintendo-nes/assembly/rendering/palette-loading.mdx,patterns,,Palette Loading,Load colour palettes into PPU memory at $3F00. Required setup for any NES graphics.,,rendering,,,,,,310,2026-07-01,,
patterns/nintendo-nes/assembly/rendering/sprite-zero-split.mdx,patterns,,Sprite 0 Split,Keep a status bar fixed at the top of the screen while the playfield below scrolls — by placing sprite 0 at the boundary and changing the scroll the instant its hit flag fires. The NES's answer to the mid-screen split.,,rendering,,,,,,554,2026-07-01,,
patterns/sinclair-zx-spectrum/assembly/audio/ay-envelopes-noise.mdx,patterns,,AY Envelopes and Noise,"Let the AY shape a note's volume in hardware and add its noise channel — a decaying pluck from the envelope generator, an explosion from noise, each fired with a single register write.",,audio,,,,,,449,2026-07-01,,
patterns/sinclair-zx-spectrum/assembly/audio/ay-music.mdx,patterns,,AY Music,"Step a note pattern once per interrupt, handing each of the AY's three channels its note from a period table — a full three-voice tune that plays in the background while the game runs.",,audio,,,,,,537,2026-07-01,,
patterns/sinclair-zx-spectrum/assembly/audio/ay-tone.mdx,patterns,,AY Tone,"Play a tone on the 128K's AY-3-8912 sound chip — select a register through port $FFFD, write it through $BFFD, and the chip holds the note on its own while the CPU gets on with the game.",,audio,,,,,,446,2026-07-01,,
patterns/sinclair-zx-spectrum/assembly/audio/beeper-music.mdx,patterns,,Beeper Music,"Play an actual melody on the Spectrum's one-bit speaker — a note table for pitch, a length per note — and coax two or more voices from that single bit with phase accumulators.",,audio,,,,,,608,2026-07-01,,
patterns/sinclair-zx-spectrum/assembly/audio/sound-beep.mdx,patterns,,Sound Beep,Generate a simple beep or tone by toggling the speaker bit. Rising or falling pitch for feedback sounds.,,audio,,,,,,372,2026-07-01,,
patterns/sinclair-zx-spectrum/assembly/framework/game-loop-halt.mdx,patterns,,Game Loop (HALT),Frame-synchronised game loop using the HALT instruction. Locks to 50Hz for consistent timing across all Spectrums.,,framework,,,,,,301,2026-07-01,,
patterns/sinclair-zx-spectrum/assembly/framework/state-machine-loop.mdx,patterns,,State Machine Loop,"Organise game flow with distinct states (title, playing, game over). Clean separation of game phases.",,framework,,,,,,205,2026-06-03,,
patterns/sinclair-zx-spectrum/assembly/input/keyboard-reading.mdx,patterns,,Keyboard Reading,"Read the ZX Spectrum keyboard matrix by polling I/O ports. Simple, efficient, and no ROM routines required.",,input,,,,,,285,2026-07-01,,
patterns/sinclair-zx-spectrum/assembly/physics/grid-movement-bounds.mdx,patterns,,Grid Movement with Bounds,Move an entity on a grid with boundary checking. Prevents moving outside the play area.,,physics,,,,,,168,2026-06-03,,
patterns/sinclair-zx-spectrum/assembly/rendering/attribute-clash.mdx,patterns,,Attribute Clash,"The Spectrum stores one ink-and-paper colour per 8×8 cell, so pixels and colour live on different grids — the source of colour clash. Understanding it, and the design craft that turns the constraint into the platform's look.",,rendering,,,,,,609,2026-07-01,,
patterns/sinclair-zx-spectrum/assembly/rendering/attribute-writing.mdx,patterns,,Attribute Writing,"Write colours directly to attribute memory for fast, flicker-free graphics without touching pixel data.",,rendering,,,,,,155,2026-07-01,,
patterns/sinclair-zx-spectrum/assembly/rendering/bitmap-addressing.mdx,patterns,,Bitmap Addressing,"Turn an (x, y) pixel into a Spectrum screen address — where consecutive lines are nowhere near each other in memory. The interleaved layout that every Spectrum drawing routine has to reckon with.",,rendering,,,,,,438,2026-07-01,,
patterns/sinclair-zx-spectrum/assembly/rendering/character-printing.mdx,patterns,,Character Printing,Print ASCII characters to the screen using the ROM character set. Direct display file access for fast text rendering.,,rendering,,,,,,295,2026-07-01,,
patterns/sinclair-zx-spectrum/assembly/rendering/masked-sprites.mdx,patterns,,Masked Sprites,"The Spectrum has no hardware sprites, so a moving object is drawn by hand — AND a mask to punch a hole in the background, OR the image into it — with pre-shifted copies for pixel-accurate, fast movement.",,rendering,,,,,,539,2026-07-01,,
patterns/sinclair-zx-spectrum/assembly/rendering/numeric-display.mdx,patterns,,Numeric Display,Convert a number (0-99) to two ASCII digits and print them. Essential for scores and counters.,,rendering,,,,,,223,2026-07-01,,
patterns/sinclair-zx-spectrum/basic/framework/screen-frame.mdx,patterns,,Screen Frame (BASIC),Draw a 1-cell border around the play area with title and footer bars. The standard game screen layout.,,framework,,,,,,240,2026-05-26,,
patterns/sinclair-zx-spectrum/basic/framework/text-utilities.mdx,patterns,,Text Utilities (BASIC),Centre text on any row and clear rows — two tiny subroutines used in every BASIC game.,,framework,,,,,,130,2026-05-26,,
patterns/sinclair-zx-spectrum/basic/rendering/progress-bar.mdx,patterns,,Progress Bar (BASIC),"Horizontal progress bar with colour thresholds — blue through yellow, red, to white. Useful for health, temperature, or timers.",,rendering,,,,,,283,2026-05-26,,
patterns/sinclair-zx-spectrum/basic/rendering/seven-segment-digits.mdx,patterns,,Seven-Segment Digits (BASIC),Draw large seven-segment display digits using PLOT/DRAW. Cell-aligned with 1px outline. 10 DATA strings define all digits 0-9.,,rendering,,,,,,261,2026-05-26,,
systems/3do.yaml,systems,/systems/3do/,3DO Interactive Multiplayer,The next generation,,,,,,,beyond,0,2026-06-08,,
systems/aamber-pegasus.yaml,systems,/systems/aamber-pegasus/,Aamber Pegasus,New Zealand's 6800 home computer,,,,,,,planned,0,2026-06-30,,
systems/acorn-archimedes.yaml,systems,/systems/acorn-archimedes/,Acorn Archimedes,The ARM revolution begins,,,,,,,planned,0,2026-06-08,,
systems/acorn-atom.yaml,systems,/systems/acorn-atom/,Acorn Atom,Acorn's first home computer,,,,,,,planned,0,2026-08-13,,
systems/acorn-electron.yaml,systems,/systems/acorn-electron/,Acorn Electron,The BBC Micro's little sibling,,,,,,,planned,0,2026-08-13,,
systems/acorn-system.yaml,systems,/systems/acorn-system/,Acorn System,Acorn's modular SBC family,,,,,,,planned,0,2026-06-30,,
systems/aim-65.yaml,systems,/systems/aim-65/,Rockwell AIM-65,Rockwell's 6502 trainer with a built-in printer,,,,,,,planned,0,2026-06-30,,
systems/aleste-520ex.yaml,systems,/systems/aleste-520ex/,Aleste 520EX,Siberian Amstrad CPC / MSX hybrid,,,,,,,planned,0,2026-06-30,,
systems/altair-8800.yaml,systems,/systems/altair-8800/,MITS Altair 8800,The machine that started the revolution,,,,,,,beyond,0,2026-06-08,,
systems/amstrad-cpc-plus.yaml,systems,/systems/amstrad-cpc-plus/,Amstrad CPC Plus,The CPC's second act,,,,,,,planned,0,2026-08-13,,
systems/amstrad-cpc.yaml,systems,/systems/amstrad-cpc/,Amstrad CPC,The all-in-one challenger,,,,,,,next,0,2026-08-14,,
systems/amstrad-pcw.yaml,systems,/systems/amstrad-pcw/,Amstrad PCW,The word-processor home computer,,,,,,,planned,0,2026-06-30,,
systems/apogey-bk-01.yaml,systems,/systems/apogey-bk-01/,Apogey BK-01,Factory-built Radio-86RK clone,,,,,,,planned,0,2026-06-30,,
systems/apple-ii.yaml,systems,/systems/apple-ii/,Apple II,Where personal computing began,,,,,,,planned,0,2026-06-08,,
systems/apple-iigs.yaml,systems,/systems/apple-iigs/,Apple IIGS,The graphics and sound machine,,,,,,,planned,0,2026-06-08,,
systems/atari-2600.yaml,systems,/systems/atari-2600/,Atari 2600,The console that started it all,,,,,,,edge,0,2026-08-13,,
systems/atari-5200.yaml,systems,/systems/atari-5200/,Atari 5200,The SuperSystem,,,,,,,planned,0,2026-08-13,,
systems/atari-7800.yaml,systems,/systems/atari-7800/,Atari 7800,The comeback console,,,,,,,edge,0,2026-08-13,,
systems/atari-800.yaml,systems,/systems/atari-800/,Atari 8-bit,Custom chips before their time,,,,,,,planned,0,2026-08-13,,
systems/atari-jaguar.yaml,systems,/systems/atari-jaguar/,Atari Jaguar,Do the math,,,,,,,edge,0,2026-06-08,,
systems/atari-lynx.yaml,systems,/systems/atari-lynx/,Atari Lynx,The first colour handheld,,,,,,,planned,0,2026-06-08,,
systems/atari-st.yaml,systems,/systems/atari-st/,Atari ST,The musician's computer,,,,,,,next,0,2026-06-10,,
systems/atm-turbo.yaml,systems,/systems/atm-turbo/,ATM Turbo,Enhanced Soviet Spectrum clone,,,,,,,planned,0,2026-06-30,,
systems/bally-astrocade.yaml,systems,/systems/bally-astrocade/,Bally Astrocade,Bally's cartridge console with built-in BASIC,,,,,,,planned,0,2026-06-30,,
systems/bandai-rx-78.yaml,systems,/systems/bandai-rx-78/,Bandai RX-78,Bandai's Gundam-branded home computer,,,,,,,planned,0,2026-06-30,,
systems/bandai-wonderswan-color.yaml,systems,/systems/bandai-wonderswan-color/,Bandai WonderSwan Color,Colour Yokoi style,,,,,,,planned,0,2026-06-08,,
systems/bandai-wonderswan.yaml,systems,/systems/bandai-wonderswan/,Bandai WonderSwan,Gunpei Yokoi's final creation,,,,,,,planned,0,2026-06-08,,
systems/bbc-micro.yaml,systems,/systems/bbc-micro/,BBC Micro,The educational powerhouse,,,,,,,next,0,2026-07-02,,
systems/camputers-lynx.yaml,systems,/systems/camputers-lynx/,Camputers Lynx,Cambridge's high-resolution challenger,,,,,,,planned,0,2026-06-30,,
systems/casio-pv-2000.yaml,systems,/systems/casio-pv-2000/,Casio PV-2000,Casio's cartridge-based home micro,,,,,,,planned,0,2026-06-30,,
systems/coleco-adam.yaml,systems,/systems/coleco-adam/,Coleco Adam,The computer that could,,,,,,,planned,0,2026-06-08,,
systems/colecovision.yaml,systems,/systems/colecovision/,ColecoVision,Arcade quality at home,,,,,,,planned,0,2026-08-13,,
systems/colour-genie-eg2000.yaml,systems,/systems/colour-genie-eg2000/,Colour Genie EG2000,EACA's colourful TRS-80 cousin,,,,,,,planned,0,2026-06-30,,
systems/commodore-128.yaml,systems,/systems/commodore-128/,Commodore 128,The C64's 128K successor,,,,,,,planned,0,2026-07-02,,
systems/commodore-64.yaml,systems,/systems/commodore-64/,Commodore 64,The best-selling computer of all time,,,,,,,live,0,2026-09-03,,
systems/commodore-amiga.yaml,systems,/systems/commodore-amiga/,Commodore Amiga,The multimedia powerhouse,,,,,,,live,0,2026-09-03,,
systems/commodore-cdtv.yaml,systems,/systems/commodore-cdtv/,Commodore CDTV,The Amiga as a living-room appliance,,,,,,,planned,0,2026-06-30,,
systems/commodore-pet.yaml,systems,/systems/commodore-pet/,Commodore PET,The first personal computer for everyone,,,,,,,beyond,0,2026-08-13,,
systems/commodore-plus4.yaml,systems,/systems/commodore-plus4/,Commodore Plus/4,The misunderstood sibling,,,,,,,planned,0,2026-06-08,,
systems/commodore-vic-20.yaml,systems,/systems/commodore-vic-20/,Commodore VIC-20,The friendly computer,,,,,,,next,0,2026-07-02,,
systems/compucolor-ii.yaml,systems,/systems/compucolor-ii/,Compucolor II,Colour graphics with a built-in floppy drive,,,,,,,planned,0,2026-06-30,,
systems/cosmac-elf.yaml,systems,/systems/cosmac-elf/,COSMAC ELF,The 1802 trainer from Popular Electronics,,,,,,,planned,0,2026-06-30,,
systems/daewoo-zemmix.yaml,systems,/systems/daewoo-zemmix/,Daewoo Zemmix,Korean MSX in console form,,,,,,,planned,0,2026-06-30,,
systems/dai.yaml,systems,/systems/dai/,DAI Personal Computer,Belgium's early colour home computer,,,,,,,planned,0,2026-06-30,,
systems/didaktik.yaml,systems,/systems/didaktik/,Didaktik,Slovak Spectrum-compatible school micro,,,,,,,planned,0,2026-06-30,,
systems/dragon-32.yaml,systems,/systems/dragon-32/,Dragon 32/64,Wales' answer to the micro boom,,,,,,,planned,0,2026-08-13,,
systems/elwro-800-junior.yaml,systems,/systems/elwro-800-junior/,Elwro 800 Junior,Polish Spectrum-compatible classroom micro,,,,,,,planned,0,2026-06-30,,
systems/enterprise.yaml,systems,/systems/enterprise/,Enterprise 64/128,The micro with custom Nick and Dave chips,,,,,,,planned,0,2026-06-30,,
systems/exidy-sorcerer.yaml,systems,/systems/exidy-sorcerer/,Exidy Sorcerer,The Z80 home machine driven by ROM-PAC cartridges,,,,,,,planned,0,2026-06-30,,
systems/fairchild-channel-f.yaml,systems,/systems/fairchild-channel-f/,Fairchild Channel F,The first cartridge console,,,,,,,beyond,0,2026-06-08,,
systems/fm-towns.yaml,systems,/systems/fm-towns/,Fujitsu FM Towns,Japan's multimedia PC,,,,,,,planned,0,2026-06-08,,
systems/fujitsu-fm-7.yaml,systems,/systems/fujitsu-fm-7/,Fujitsu FM-7,Fujitsu's dual-6809 Japanese home computer,,,,,,,planned,0,2026-06-30,,
systems/game-boy-advance.yaml,systems,/systems/game-boy-advance/,Nintendo Game Boy Advance,32-bit handheld gaming,,,,,,,planned,0,2026-06-08,,
systems/game-boy-color.yaml,systems,/systems/game-boy-color/,Nintendo Game Boy Color,Colour in your pocket,,,,,,,planned,0,2026-07-02,,
systems/game-boy.yaml,systems,/systems/game-boy/,Nintendo Game Boy,Gaming on the go,,,,,,,planned,0,2026-08-13,,
systems/grundy-newbrain.yaml,systems,/systems/grundy-newbrain/,Grundy NewBrain,The micro that nearly was the BBC's,,,,,,,planned,0,2026-06-30,,
systems/gx4000.yaml,systems,/systems/gx4000/,Amstrad GX4000,The console the CPC Plus was hiding,,,,,,,planned,0,2026-08-13,,
systems/heathkit-h8.yaml,systems,/systems/heathkit-h8/,Heathkit H8 / H89,The build-it-yourself 8080 kit (the H89 switched to Z80),,,,,,,planned,0,2026-06-30,,
systems/hobbit.yaml,systems,/systems/hobbit/,Hobbit,Soviet educational Spectrum-compatible,,,,,,,planned,0,2026-06-30,,
systems/ht-1080z.yaml,systems,/systems/ht-1080z/,HT-1080Z,Hungarian TRS-80 school clone,,,,,,,planned,0,2026-06-30,,
systems/ibm-pc.yaml,systems,/systems/ibm-pc/,IBM PC,The industry standard,,,,,,,planned,0,2026-06-08,,
systems/imsai-8080.yaml,systems,/systems/imsai-8080/,IMSAI 8080,The business machine,,,,,,,beyond,0,2026-06-08,,
systems/intellivision.yaml,systems,/systems/intellivision/,Mattel Intellivision,Intelligent television,,,,,,,edge,0,2026-06-08,,
systems/interact.yaml,systems,/systems/interact/,Interact Home Computer,A low-cost 8080 home computer with cassette storage,,,,,,,planned,0,2026-06-30,,
systems/iq-151.yaml,systems,/systems/iq-151/,IQ 151,Czechoslovak 8080 classroom micro,,,,,,,planned,0,2026-06-30,,
systems/jupiter-ace.yaml,systems,/systems/jupiter-ace/,Jupiter Ace,The Forth computer,,,,,,,planned,0,2026-08-13,,
systems/kim-1.yaml,systems,/systems/kim-1/,MOS KIM-1,The seminal 6502 single-board trainer,,,,,,,planned,0,2026-06-30,,
systems/korvet-pk8020.yaml,systems,/systems/korvet-pk8020/,Korvet PK8020,Soviet school and laboratory 8080 micro,,,,,,,planned,0,2026-06-30,,
